Image_ID,NDVI_Min,NDVI_Max,NDVI_Mean,NDVI_Std,RGB_Min,RGB_Max,RGB_Mean,RGB_Std,VV_Min,VV_Max,VV_Mean,VV_Std,VH_Min,VH_Max,VH_Mean,VH_Std
85B,0.11608391,0.9549707,0.51465523,0.12855549,0.0,202.0,45.703465,18.7754,22.0,161.0,99.226555,13.811578,0.0,95.0,26.594383,14.531878
860A,0.21020949,0.85973084,0.6578441,0.067683116,13.0,148.0,35.17419,9.765592,45.0,224.0,136.7119,14.000713,0.0,153.0,84.69532,13.916852
860B,0.12576832,0.8514559,0.66048384,0.06519343,12.0,172.0,36.496677,9.775974,78.0,225.0,138.07777,14.468966,16.0,150.0,85.241356,13.822796
861A,-0.5154185,0.89168113,0.41908103,0.18226376,0.0,223.0,42.896618,22.110601,0.0,206.0,98.104675,19.497002,0.0,139.0,42.941326,21.494259
861B,-0.47956133,0.9074136,0.35141528,0.1515993,0.0,255.0,51.59978,24.72726,0.0,201.0,89.55426,16.109411,0.0,126.0,33.50537,19.344625
862A,-0.9858156,0.94167167,0.64901924,0.27387777,0.0,255.0,32.197735,16.71575,0.0,192.0,96.50391,27.755741,0.0,114.0,43.462627,25.116219
862B,-0.96875,0.9492895,0.6610159,0.2440291,1.0,255.0,37.911217,29.708849,0.0,176.0,108.21734,24.373894,0.0,115.0,59.78969,21.696005
863A,-0.32401526,0.9257673,0.39982426,0.16364534,17.0,255.0,70.26394,23.303242,13.0,242.0,128.99669,17.751987,0.0,126.0,63.65433,19.556587
863B,-0.080328904,0.9160207,0.37674353,0.14698069,17.0,255.0,70.86408,23.235554,24.0,255.0,122.45646,18.135336,0.0,163.0,58.780575,20.940336
864A,-0.14453782,0.81255686,0.37152213,0.17244221,17.0,255.0,74.41818,32.479996,0.0,255.0,127.74703,26.706898,0.0,255.0,68.358505,27.75086
864B,-0.24151185,0.8819368,0.42356062,0.19827884,14.0,255.0,69.03719,33.55472,0.0,255.0,125.83433,27.465702,0.0,255.0,67.81324,26.664083
865A,0.27549824,0.8446777,0.68619776,0.061770756,18.0,106.0,38.294277,9.354528,77.0,185.0,140.91179,11.323088,34.0,128.0,87.811165,10.03604
865B,0.2753371,0.8907869,0.6945001,0.06467278,15.0,142.0,37.945545,10.227442,73.0,186.0,138.36826,11.303487,33.0,143.0,87.1146,10.501921
866A,-0.4099379,0.8898078,0.39418975,0.28290522,14.0,255.0,91.53205,60.124855,19.0,206.0,104.71261,26.221502,0.0,121.0,37.81246,36.422966
866B,-0.35015136,0.8913738,0.7240031,0.231224,12.0,255.0,38.394863,34.423634,11.0,180.0,129.03792,26.158567,0.0,128.0,73.563576,30.431566
867A,0.34784135,0.93841463,0.89577925,0.041015115,3.0,88.0,20.478893,8.917667,37.0,235.0,151.07991,17.186373,0.0,175.0,97.28039,16.297949
867B,0.41940188,0.9410092,0.9015417,0.020522602,4.0,111.0,20.66836,9.063464,53.0,218.0,153.63385,14.820964,2.0,167.0,99.33063,14.214894
868A,-0.4921191,0.93036026,0.8230541,0.23152737,7.0,255.0,21.94726,8.583083,10.0,192.0,139.18153,23.637768,0.0,146.0,86.86875,21.664152
868B,0.6282946,0.9273151,0.8669462,0.02071833,6.0,59.0,21.764244,7.799272,80.0,194.0,143.43167,10.95773,25.0,139.0,91.08276,10.872119
869A,-0.21413721,0.8890667,0.3992607,0.19721025,12.0,248.0,67.168396,32.699997,12.0,255.0,105.763466,21.200432,0.0,121.0,49.935825,24.02882
869B,0.08275174,0.88950276,0.49648094,0.20358047,11.0,255.0,54.208576,28.305145,46.0,175.0,113.77002,18.370989,0.0,117.0,60.40335,19.243975
86A,-0.040849272,0.79756534,0.3450054,0.1299807,30.0,255.0,78.035484,25.343279,27.0,255.0,106.82239,19.759268,0.0,171.0,50.30879,27.202124
86B,0.04690743,0.7841349,0.32466537,0.1385287,30.0,240.0,77.9696,26.779694,18.0,255.0,111.74676,26.774065,0.0,159.0,57.043385,30.410612
870A,-0.41158536,0.9440525,0.5311362,0.23440705,7.0,255.0,57.127716,36.32138,0.0,255.0,115.57795,19.83131,0.0,193.0,61.254833,24.499298
870B,-0.4187192,0.9187069,0.5390997,0.2407966,8.0,255.0,54.84544,35.05831,0.0,255.0,117.59344,19.312885,0.0,177.0,63.33673,23.758863
871A,-0.27113703,0.8904301,0.46777773,0.13960908,13.0,223.0,64.45142,23.536242,37.0,176.0,111.53241,18.48573,0.0,124.0,59.566833,22.65865
871B,-0.35694656,0.9151028,0.476967,0.19467418,12.0,255.0,66.780334,30.422356,4.0,215.0,109.06555,21.796988,0.0,186.0,53.4606,24.145788
872A,0.21856365,0.9288402,0.8433393,0.06980345,6.0,131.0,23.554626,11.019849,85.0,192.0,144.01097,10.570265,9.0,128.0,85.37283,10.688958
872B,0.3444414,0.92699295,0.8555265,0.05413723,6.0,102.0,21.817194,9.878527,91.0,184.0,144.24611,10.212883,17.0,126.0,86.06976,10.4599085
873A,0.54131967,0.9252861,0.85633683,0.020972267,9.0,79.0,21.838959,6.261209,46.0,212.0,147.43541,14.689959,0.0,149.0,91.890686,14.047733
873B,0.461822,0.92315084,0.85225326,0.023091752,9.0,102.0,22.21626,6.433441,32.0,209.0,146.1159,14.856847,0.0,147.0,91.78943,14.366357
874A,-0.0033994333,0.86728483,0.4731325,0.14710493,14.0,255.0,51.18559,21.758604,0.0,241.0,120.38837,24.2342,0.0,151.0,67.04706,24.522556
874B,0.07872697,0.8744113,0.52269757,0.1429528,12.0,209.0,44.26063,19.672504,26.0,247.0,123.09079,23.596025,0.0,155.0,71.49337,23.992607
875A,0.049749162,0.84158105,0.63410306,0.0987744,9.0,236.0,38.08339,13.884159,29.0,185.0,117.45166,11.325272,0.0,114.0,64.22927,12.154091
875B,-0.68231046,0.8864027,0.5955901,0.13400635,3.0,255.0,40.516163,18.94596,20.0,167.0,116.00674,11.403811,0.0,109.0,62.791794,14.005781
876A,-0.18228719,0.862038,0.47034243,0.14889412,17.0,226.0,65.524925,22.338287,0.0,255.0,129.49644,18.157604,0.0,141.0,73.06947,19.861788
876B,-0.09379968,0.86235756,0.45394924,0.13170816,17.0,249.0,70.78143,21.852015,9.0,254.0,130.03407,14.806578,0.0,139.0,74.19632,16.630796
877A,-0.44802496,0.88466877,0.571675,0.15014118,19.0,211.0,50.569855,16.4929,3.0,183.0,134.3522,12.866594,0.0,130.0,82.52488,14.481185
877B,0.18771186,0.8781184,0.63858384,0.15505233,19.0,171.0,42.229538,14.220428,80.0,192.0,138.66148,10.697771,15.0,133.0,88.972145,11.553662
878A,-0.4127726,0.9163927,0.53739935,0.14389968,11.0,255.0,52.116455,22.74952,30.0,227.0,128.05258,14.4634285,0.0,149.0,76.7859,14.779928
878B,-0.27878788,0.922385,0.6257277,0.16172531,11.0,255.0,42.77345,20.584394,42.0,207.0,130.07875,15.879198,0.0,149.0,80.40811,15.107826
879A,-0.41196582,0.8485059,0.50383615,0.11882718,0.0,255.0,42.316196,19.327768,0.0,255.0,100.358826,19.815449,0.0,168.0,47.544674,20.537836
879B,0.023558082,0.88482416,0.58867335,0.082308136,2.0,242.0,32.855675,12.822582,15.0,200.0,109.933266,18.412308,0.0,146.0,57.194958,19.542637
87A,0.19806296,0.8594531,0.5087422,0.081186146,12.0,157.0,49.96823,17.304092,54.0,151.0,104.4551,10.062693,0.0,98.0,51.66797,13.261602
87B,0.22523344,0.84144086,0.51314026,0.06756748,7.0,156.0,48.21362,14.910329,48.0,160.0,109.63973,10.496933,0.0,113.0,57.914783,12.900323
880A,-0.0058577405,0.89827365,0.62081724,0.11501894,11.0,199.0,39.695354,13.134967,60.0,172.0,123.70221,13.394331,0.0,118.0,73.18747,13.19781
880B,-0.5163399,0.9031286,0.63634825,0.1660887,11.0,188.0,38.126682,12.119859,0.0,177.0,122.71127,18.429758,0.0,123.0,72.140755,17.405664
881A,0.09860423,0.7516285,0.6597194,0.031665448,19.0,92.0,33.050755,5.7903323,102.0,172.0,138.99333,7.506667,52.0,131.0,94.04657,7.9625483
881B,0.47075903,0.76468277,0.6670762,0.030991726,18.0,60.0,31.997187,5.818658,99.0,176.0,139.38605,7.6349444,54.0,128.0,94.35372,7.9344916
882A,0.053133514,0.9178213,0.65944135,0.11888112,2.0,162.0,48.89406,16.31298,26.0,187.0,104.505424,16.669968,0.0,109.0,48.655384,14.57123
882B,-0.2951945,0.9330855,0.6550349,0.12033793,4.0,162.0,48.936657,16.759014,0.0,182.0,104.94818,17.39905,0.0,108.0,48.26337,15.756213
883A,-0.29495615,0.8906449,0.7143254,0.13327815,15.0,255.0,41.81846,18.438948,15.0,242.0,125.156166,16.200396,0.0,149.0,70.12568,16.689434
883B,-0.19409594,0.89542484,0.7368742,0.13085201,15.0,236.0,37.972706,16.868412,44.0,192.0,129.26976,14.258219,0.0,131.0,73.945526,14.84382
884A,-0.33333334,0.9011108,0.5433804,0.12413303,8.0,150.0,39.415924,11.105176,0.0,179.0,111.59251,16.651577,0.0,130.0,54.12747,20.250633
884B,-0.22692308,0.9107639,0.5862129,0.12589292,7.0,204.0,37.928875,12.089666,0.0,177.0,115.08685,17.604527,0.0,129.0,60.124054,20.097689
885A,-0.32034248,0.91241354,0.48735046,0.14213464,12.0,255.0,67.307915,30.003912,0.0,204.0,102.73159,18.772512,0.0,147.0,50.73969,20.594309
885B,-0.08431044,0.91654134,0.5307157,0.1463544,8.0,255.0,62.71576,25.614424,12.0,255.0,111.6958,16.94401,0.0,255.0,60.103256,19.835089
886A,0.06810204,0.9110111,0.7220715,0.12448691,8.0,255.0,36.83897,16.854637,75.0,255.0,138.95157,13.534746,11.0,193.0,83.376366,13.197093
886B,0.02838838,0.8994458,0.6618706,0.1436539,8.0,255.0,40.224354,18.052664,62.0,240.0,134.46028,13.981505,0.0,156.0,78.8963,14.872878
887A,-0.9459459,0.9681236,0.60447335,0.09944453,0.0,152.0,22.393026,12.830231,48.0,199.0,159.0191,13.3990345,0.0,126.0,80.38815,12.053646
887B,-0.69536424,0.9273356,0.54034495,0.10394459,0.0,124.0,22.491379,13.123124,64.0,199.0,159.2336,15.547147,0.0,126.0,74.348274,14.213849
888A,-0.3056093,0.9399015,0.5313848,0.19523856,8.0,255.0,58.065258,21.330973,0.0,255.0,122.6274,15.604414,0.0,209.0,63.752758,15.885984
888B,-0.29917106,0.9993667,0.54344654,0.18269415,0.0,255.0,58.234173,19.176567,0.0,255.0,121.90647,13.758846,0.0,173.0,62.717968,15.111169
889A,0.062432725,0.88916624,0.43683052,0.2014489,5.0,178.0,40.087387,17.15932,36.0,255.0,139.0143,28.71791,0.0,198.0,84.199425,26.760134
889B,0.052328374,0.8809907,0.47737083,0.18519412,5.0,185.0,41.325123,18.053648,9.0,255.0,128.37404,31.168772,0.0,193.0,74.68163,28.41318
88A,0.43146417,0.856833,0.76061594,0.031610787,22.0,66.0,33.34834,5.8212013,64.0,201.0,149.06673,13.286706,0.0,150.0,93.36692,13.087259
88B,0.35986453,0.855144,0.74885523,0.03336678,23.0,66.0,34.35145,5.7339983,71.0,201.0,148.96283,12.945128,16.0,146.0,94.1149,12.82292
890A,-0.99603176,0.94651014,0.14045723,0.53803104,0.0,255.0,54.788452,46.463036,0.0,255.0,95.42376,42.75486,0.0,255.0,46.73102,35.3091
890B,-0.99298245,0.9497207,0.063634634,0.61434543,0.0,255.0,52.530804,44.933765,0.0,255.0,89.54148,50.616165,0.0,252.0,45.3968,36.0508
891A,-0.7486911,0.89001846,0.51713896,0.11616889,0.0,255.0,56.33144,20.878593,0.0,215.0,104.18348,19.659826,0.0,143.0,45.321304,18.336102
891B,-1.0,0.87648576,0.4609084,0.1897976,1.0,255.0,59.493225,24.23528,0.0,255.0,98.3959,26.21136,0.0,146.0,41.08719,20.890938
892A,-0.113702625,0.8887075,0.4985492,0.1361176,8.0,255.0,51.28749,22.163965,23.0,255.0,126.464455,20.076494,0.0,187.0,73.18491,21.115356
892B,-0.43823528,0.8907529,0.44977713,0.13977073,9.0,255.0,55.239323,22.51512,0.0,186.0,120.091034,18.69725,0.0,135.0,66.19999,21.633503
893A,0.09342704,0.8771457,0.6501338,0.10151295,13.0,255.0,37.65226,14.26572,41.0,255.0,139.49509,22.094889,0.0,197.0,90.566315,22.024683
893B,0.076195136,0.88586533,0.70658815,0.09882779,13.0,241.0,33.766235,13.687318,19.0,255.0,137.46486,18.60728,0.0,183.0,85.97698,17.947828
894A,-0.26386556,0.8920724,0.31999213,0.11735119,3.0,255.0,67.15247,29.148096,11.0,255.0,132.49727,27.63902,0.0,195.0,80.119896,29.274078
894B,-0.28759894,0.87843704,0.37652057,0.13474639,5.0,255.0,60.08629,27.94804,17.0,255.0,132.1863,28.04119,0.0,203.0,79.51932,31.570953
895A,-0.46165264,0.90186536,0.6843463,0.17643943,7.0,250.0,41.650936,26.319424,37.0,255.0,134.68846,22.315077,0.0,181.0,79.57961,21.920742
895B,-0.2657385,0.91241753,0.62328225,0.20737997,7.0,255.0,50.544384,29.17881,36.0,253.0,127.21698,19.645266,0.0,182.0,70.42478,23.415293
896A,-0.0009237022,0.90471625,0.5624713,0.12503217,8.0,255.0,52.12969,22.604538,55.0,180.0,122.91715,14.396629,0.0,129.0,73.39979,14.758997
896B,0.09267793,0.9148372,0.5748316,0.10756859,9.0,255.0,46.401917,17.496948,24.0,174.0,124.31387,13.565491,0.0,132.0,75.03556,13.595701
897A,-0.028945554,0.8990376,0.6672809,0.12012927,16.0,255.0,45.64304,15.042677,34.0,255.0,138.11206,17.455631,0.0,214.0,83.18593,14.953141
897B,-0.18688525,0.89607674,0.7037541,0.16464047,15.0,255.0,44.06297,19.75793,26.0,255.0,144.11476,18.452911,0.0,249.0,87.60425,16.690798
898A,-0.12905551,0.8735927,0.650161,0.14862147,18.0,144.0,46.667194,14.852076,34.0,191.0,134.5611,13.065815,0.0,133.0,83.35649,11.983516
898B,0.10898531,0.87290895,0.74568594,0.08897887,19.0,184.0,40.960438,13.215397,51.0,186.0,140.1024,11.772581,18.0,129.0,86.57314,11.211806
899A,0.27226228,0.91329175,0.81457853,0.062895976,10.0,188.0,28.411392,10.337445,64.0,189.0,141.93323,11.588509,5.0,141.0,88.248375,11.3358
899B,0.1738306,0.9035318,0.7578018,0.109753706,11.0,222.0,33.74004,13.567922,65.0,188.0,137.76993,12.766481,6.0,134.0,85.365845,12.455717
89A,-0.3611594,0.9190184,0.62802374,0.1930933,11.0,255.0,57.218567,28.38122,15.0,255.0,122.17562,17.215607,0.0,200.0,67.02456,16.246424
89B,-0.4751491,0.9102443,0.62108946,0.18826433,12.0,255.0,56.605328,26.447115,0.0,255.0,122.39846,17.20276,0.0,195.0,67.310196,16.192337
8A,-0.38848922,0.95913666,0.49404478,0.23872757,0.0,255.0,67.506195,39.33278,25.0,255.0,109.90832,16.478735,0.0,145.0,43.914734,22.851582
8B,-0.45365053,0.9647168,0.56218934,0.22913283,0.0,255.0,60.123383,37.68095,34.0,255.0,116.480446,17.677097,0.0,236.0,54.09309,22.49963
900A,-0.982906,0.94323325,-0.25778714,0.46442583,3.0,192.0,17.00672,6.4014745,0.0,203.0,47.209362,37.88618,0.0,151.0,11.765469,29.682457
900B,-0.7136752,0.9313012,-0.4009037,0.12800194,9.0,85.0,15.383354,4.1509194,0.0,178.0,37.588856,13.037308,0.0,126.0,0.80942917,8.040845
901A,-0.22962964,0.84175706,0.46526802,0.15658025,15.0,255.0,67.45276,30.779161,15.0,213.0,110.72357,14.760533,0.0,146.0,52.75877,18.484041
901B,-0.25324115,0.85106385,0.47099996,0.18496202,15.0,255.0,67.17022,34.08487,45.0,203.0,114.24741,14.042116,0.0,173.0,58.65288,20.20373
902A,0.016747534,0.91772944,0.40871698,0.14100243,7.0,255.0,55.57948,19.461363,27.0,255.0,97.44103,15.505707,0.0,111.0,35.204018,21.720625
902B,-0.42945418,0.7900897,0.34483063,0.12743792,7.0,195.0,59.608593,20.380283,0.0,170.0,93.998344,16.320723,0.0,101.0,24.290442,17.442482
903A,-0.071428575,0.8977549,0.2567644,0.19627173,12.0,98.0,40.845097,10.543221,60.0,189.0,110.712494,15.660097,0.0,128.0,62.745655,19.121626
903B,-0.14725275,0.8843683,0.4247258,0.17639671,13.0,169.0,43.181458,11.9893875,16.0,183.0,115.49655,17.77225,0.0,127.0,61.7388,20.561316
904A,0.21639657,0.9675951,0.57120126,0.09855336,4.0,181.0,50.652588,16.47503,17.0,147.0,82.427574,12.483662,0.0,93.0,29.722305,14.7926855
904B,-0.10092744,0.8635927,0.49628055,0.112469055,4.0,255.0,57.34996,20.274622,0.0,185.0,84.7088,16.73761,0.0,148.0,31.377495,19.521116
905A,-0.99019605,0.9390181,0.2501165,0.6332473,1.0,114.0,17.878767,13.918651,0.0,179.0,93.90638,53.43399,0.0,129.0,49.7057,44.6477
905B,-0.98039216,0.9236326,0.40024912,0.45699397,1.0,100.0,19.293558,12.03373,0.0,183.0,111.91613,46.675224,0.0,127.0,60.075306,38.923767
906A,0.13268608,0.79075426,0.42499632,0.10782949,24.0,175.0,66.57249,17.999779,39.0,193.0,123.883385,13.227987,0.0,160.0,72.626816,14.644318
906B,0.09239766,0.8072289,0.42636698,0.123406574,26.0,173.0,62.210022,15.915976,28.0,211.0,118.64657,14.29588,0.0,136.0,63.637585,17.010567
907A,-0.31544256,0.8805827,0.65079355,0.11591716,13.0,255.0,45.3891,19.07239,3.0,208.0,128.32384,13.855314,0.0,140.0,72.97256,14.061657
907B,-0.15587428,0.8930826,0.6746275,0.14335382,10.0,255.0,45.141193,22.33559,30.0,255.0,128.18262,18.820349,0.0,180.0,74.981094,18.57069
908A,0.104739614,0.8555229,0.60956365,0.10818066,7.0,216.0,40.091587,16.071325,29.0,205.0,124.707085,12.217138,0.0,146.0,71.45919,12.434617
908B,0.13275668,0.8761905,0.597253,0.11707495,9.0,196.0,40.616978,14.144235,56.0,210.0,128.4543,12.901328,0.0,143.0,75.42457,12.682476
909A,-0.32021195,0.89400417,0.57731426,0.14754479,9.0,213.0,55.20589,18.704737,0.0,255.0,116.34107,25.748766,0.0,255.0,49.791565,25.949823
909B,-0.4777956,0.90897155,0.53490657,0.18621953,11.0,253.0,57.885147,21.027752,0.0,255.0,117.21289,27.050766,0.0,180.0,52.251728,26.26166
90A,-0.0068667843,0.92700255,0.5832803,0.19751646,10.0,255.0,62.342213,26.525644,1.0,198.0,111.30106,13.665697,0.0,173.0,49.90332,16.877396
90B,0.15067407,0.9240868,0.51832646,0.22022036,10.0,189.0,64.01918,26.547941,25.0,179.0,113.68668,15.791202,0.0,111.0,53.94569,14.62456
910A,-0.0024125453,0.9088803,0.57160264,0.1850815,3.0,255.0,54.919926,22.14238,18.0,255.0,104.06295,13.20429,0.0,178.0,42.00037,18.605215
910B,-0.0043975376,0.90813124,0.466384,0.14577773,6.0,255.0,60.089283,21.272345,42.0,192.0,99.659645,12.5903015,0.0,156.0,39.92532,17.778767
911A,-0.6465638,-0.30112922,-0.4457879,0.07171335,46.0,187.0,116.07965,43.65888,0.0,88.0,46.714844,9.640648,0.0,0.0,0.0,0.0
911B,-0.6637998,-0.41798943,-0.54464793,0.035935897,44.0,177.0,82.20437,24.739674,11.0,90.0,53.34969,9.012556,0.0,0.0,0.0,0.0
912A,-0.30567965,0.8589962,0.7644472,0.07821164,17.0,160.0,34.610847,10.651367,23.0,226.0,143.02623,14.170656,0.0,150.0,83.00403,13.534139
912B,-0.35034674,0.877551,0.7291726,0.10598562,16.0,179.0,37.43664,13.088997,14.0,222.0,140.93831,13.768195,0.0,142.0,82.77755,12.80932
913A,0.14579508,0.8502437,0.46626002,0.12357056,13.0,216.0,49.81714,15.170337,38.0,172.0,108.348854,15.122976,0.0,126.0,54.680622,19.661324
913B,0.19862029,0.8336958,0.44984865,0.125397,15.0,125.0,48.80766,14.352389,50.0,171.0,112.3337,14.608187,0.0,125.0,56.63057,18.750992
914A,-0.30615997,0.8687273,0.3071531,0.19063367,16.0,255.0,81.92202,39.072968,55.0,255.0,159.94876,32.66154,0.0,255.0,84.93274,25.632902
914B,-0.28659877,0.8666828,0.33222154,0.19939531,13.0,255.0,78.607086,37.377953,23.0,255.0,159.86488,34.424534,0.0,255.0,82.1547,25.254698
915A,-0.38604078,0.9136977,0.17655443,0.49116537,13.0,252.0,78.59156,39.729362,16.0,186.0,100.708275,42.30039,0.0,136.0,44.442547,48.98959
915B,-0.414966,0.89160573,0.7304962,0.13528301,12.0,233.0,35.10957,16.370493,18.0,184.0,147.83577,12.726421,0.0,139.0,100.30753,13.382065
916A,0.38146457,0.7894027,0.62843513,0.051214855,32.0,94.0,56.534,11.554504,70.0,173.0,117.42761,10.1538315,0.0,113.0,63.168503,11.594317
916B,0.33127698,0.7859238,0.57298404,0.05158982,33.0,109.0,59.850048,11.405774,73.0,177.0,115.22327,9.862427,5.0,113.0,59.320557,11.372245
917A,0.63103956,0.9054923,0.84928685,0.018947337,10.0,62.0,24.407043,7.7726383,42.0,204.0,146.76225,15.6586485,0.0,143.0,92.84912,15.10703
917B,0.62474227,0.9050568,0.84691304,0.018992914,10.0,64.0,24.301046,7.7823734,37.0,208.0,146.92308,18.395643,0.0,156.0,92.91428,17.688364
918A,-0.40809968,0.9226354,0.540619,0.19754678,7.0,255.0,60.421703,29.791586,0.0,250.0,104.869225,22.68059,0.0,154.0,51.777348,22.706787
918B,-0.31707317,0.9152306,0.083401196,0.3611767,10.0,255.0,69.32658,23.062859,0.0,255.0,63.63971,34.323433,0.0,142.0,19.176907,30.215187
919A,0.09660297,0.9258182,0.49786502,0.22423553,5.0,255.0,57.486217,38.400417,7.0,187.0,103.7225,26.676775,0.0,127.0,48.00533,31.134043
919B,0.12294128,0.8917824,0.5401335,0.21820131,8.0,247.0,49.13232,33.546227,17.0,172.0,106.36422,28.347229,0.0,122.0,52.06168,33.142025
91A,-0.23294593,0.8805913,0.64269227,0.17590198,18.0,255.0,51.963867,21.40092,2.0,255.0,132.7237,28.61211,0.0,255.0,74.503204,26.782131
91B,0.16700345,0.8960094,0.77594256,0.08255516,13.0,170.0,36.722523,13.782883,0.0,255.0,145.005,36.413727,0.0,205.0,88.58045,34.33022
920A,0.27645525,0.90101767,0.8222128,0.034960844,13.0,115.0,28.635979,7.6491766,60.0,206.0,152.81763,11.586651,7.0,145.0,97.01681,11.268107
920B,0.6104495,0.89740205,0.82242143,0.022648213,12.0,66.0,28.772621,7.41452,76.0,205.0,152.93826,11.139758,25.0,149.0,97.350464,10.941664
921A,-0.37994722,0.2591171,-0.029593088,0.070269816,17.0,255.0,50.10388,10.405931,0.0,65.0,35.131252,7.39511,0.0,0.0,0.0,0.0
921B,-0.3706607,0.2583784,-0.028501961,0.06856827,19.0,255.0,50.77284,10.186827,0.0,64.0,34.914146,7.169008,0.0,0.0,0.0,0.0
922A,0.029658923,0.87096775,0.6210899,0.09579561,19.0,255.0,44.81714,25.530714,0.0,185.0,130.74455,15.701011,0.0,124.0,78.63555,13.427887
922B,-0.037928727,0.87709075,0.62576324,0.08868075,18.0,255.0,42.878937,12.530852,30.0,176.0,131.87724,11.141407,0.0,121.0,80.22835,9.92436
923A,-0.1091703,0.8489526,0.31566975,0.12237813,15.0,255.0,66.07488,22.63016,40.0,153.0,107.31727,11.954222,0.0,116.0,49.137543,20.906641
923B,-0.22161627,0.88143325,0.43282902,0.09977855,15.0,255.0,67.48716,21.60233,17.0,146.0,101.34081,12.194625,0.0,118.0,44.292446,20.786972
924A,-0.36752138,0.84806263,0.3856237,0.14512162,13.0,255.0,67.12593,26.516556,0.0,245.0,116.34734,17.611912,0.0,151.0,56.456024,20.464924
924B,-0.27828056,0.84371006,0.34720603,0.12514444,15.0,255.0,68.149376,25.064388,9.0,236.0,115.048096,17.222618,0.0,146.0,58.01179,19.401798
925A,-0.2664503,0.79520893,0.4130298,0.09471816,31.0,187.0,63.865322,13.961125,42.0,177.0,114.9645,16.616879,0.0,125.0,64.73917,21.19496
925B,-0.30621868,0.77358943,0.36075532,0.11244979,39.0,156.0,71.97921,14.16163,22.0,175.0,107.847374,17.185862,0.0,118.0,53.88742,23.618353
926A,-0.22837706,0.10147992,-0.05305807,0.032852188,14.0,71.0,29.581175,9.343023,9.0,63.0,37.69087,5.903375,0.0,0.0,0.0,0.0
926B,-0.22155689,0.11130435,-0.050775476,0.03564104,15.0,58.0,27.776247,6.4483194,13.0,68.0,42.21127,5.8377585,0.0,0.0,0.0,0.0
927A,0.08520179,0.90123975,0.717433,0.09046761,16.0,220.0,48.57245,17.417135,64.0,170.0,125.66077,13.001973,0.0,119.0,72.48287,15.578585
927B,0.120525934,0.89193976,0.7288475,0.09896656,16.0,207.0,46.37506,17.822132,46.0,166.0,126.72953,12.698148,0.0,114.0,73.87978,14.735475
928A,0.012899607,0.91022444,0.32674327,0.12984248,0.0,245.0,61.244946,27.355442,6.0,254.0,118.63638,34.817066,0.0,154.0,52.102814,27.041355
928B,0.038724374,0.89071035,0.37650573,0.12343314,0.0,254.0,52.035236,23.698202,4.0,252.0,126.39697,44.151527,0.0,171.0,60.277523,36.110073
929A,-0.09283019,0.91424906,0.8331307,0.032575335,11.0,154.0,25.384651,7.0278788,44.0,209.0,145.22282,15.109371,0.0,143.0,89.91522,14.51873
929B,0.6069519,0.905804,0.8341235,0.021424474,9.0,72.0,25.38851,7.156303,54.0,205.0,144.38454,17.328123,5.0,145.0,89.14151,16.55696
92A,-0.076745525,0.7179689,0.19389859,0.09992134,61.0,255.0,163.45705,43.346848,0.0,190.0,82.716255,22.59101,0.0,132.0,16.610733,20.865398
92B,-0.013051585,0.7227787,0.17379892,0.08150189,58.0,255.0,168.46703,42.024803,0.0,238.0,79.36739,21.04882,0.0,136.0,11.85738,16.78454
930A,-0.5270936,0.91138715,0.55265576,0.24843702,17.0,255.0,60.91152,26.08663,0.0,254.0,104.659584,17.233408,0.0,127.0,44.433044,20.507763
